longitude,latitude,param1,param2,param3,param4,param5,param6,layer
-120.97222222222223,34.638392857142854,-1835.0,-2.9578e-07,1.0611e-07,-1.0261e-08,2.0121e-07,2.2541e-07,1
-120.97222222222223,34.683035714285715,-1846.4,-3.2334000000000004e-07,1.2427e-07,-9.3807e-09,2.24e-07,2.4807e-07,1
-120.97222222222223,34.72767857142857,-1860.3,-3.4671e-07,1.3917999999999998e-07,-7.823399999999998e-09,2.4307e-07,2.6725e-07,1
-120.97222222222223,34.77232142857143,-1881.6,-3.6435e-07,1.4960000000000002e-07,-5.8041e-09,2.5704000000000003e-07,2.8155000000000003e-07,1
-120.97222222222223,34.816964285714285,-1908.3,-3.7537e-07,1.549e-07,-3.6536e-09,2.6516e-07,2.9021e-07,1
-120.97222222222223,34.861607142857146,-1934.8,-3.7969e-07,1.5514e-07,-1.6846e-09,2.6742e-07,2.9317e-07,1
-120.97222222222223,34.90625,-1960.0,-3.7795e-07,1.5104e-07,-1.2898e-10,2.6449e-07,2.9104e-07,1
-120.97222222222223,34.950892857142854,-1984.5,-3.714e-07,1.4381e-07,8.101400000000001e-10,2.5761e-07,2.8496e-07,1
-120.97222222222223,34.995535714285715,-2008.4,-3.6186e-07,1.3512e-07,1.0838e-09,2.4849e-07,2.7656999999999994e-07,1
-120.97222222222223,35.04017857142857,-2031.3,-3.5083e-07,1.2628e-07,1.2075e-09,2.3856e-07,2.6712e-07,1
-120.97222222222223,35.08482142857143,-2055.9,-3.3816e-07,1.1724e-07,2.0012e-09,2.2771e-07,2.5654e-07,1
-120.97222222222223,35.129464285714285,-2083.3,-3.2236e-07,1.0669e-07,3.784e-09,2.1456e-07,2.4356e-07,1
-120.97222222222223,35.174107142857146,-2110.8,-3.0182e-07,9.3173e-08,6.342800000000001e-09,1.976e-07,2.2686e-07,1
-120.97222222222223,35.21875,-2137.1,-2.7556e-07,7.582499999999999e-08,9.2392e-09,1.7593e-07,2.0575e-07,1
-120.97222222222223,35.263392857142854,-2162.3,-2.4351999999999995e-07,5.4524e-08,1.1888e-08,1.4949999999999998e-07,1.804e-07,1
-120.97222222222223,35.308035714285715,-2186.0,-2.0691e-07,3.0255e-08,1.3606e-08,1.1936e-07,1.5222000000000002e-07,1
-120.97222222222223,35.35267857142857,-2208.6,-1.6826e-07,5.0859e-09,1.388e-08,8.777900000000001e-08,1.2387e-07,1
-120.97222222222223,35.39732142857143,-2230.1,-1.309e-07,-1.8334e-08,1.2631e-08,5.7684e-08,9.8647e-08,1
-120.97222222222223,35.441964285714285,-2252.0,-9.7886e-08,-3.776e-08,1.0258e-08,3.1765e-08,7.9434e-08,1
-120.97222222222223,35.486607142857146,-2282.3,-7.0861e-08,-5.2843e-08,7.6263e-09,1.1804e-08,6.7454e-08,1
-120.97222222222223,35.53125,-2320.1,-5.0803e-08,-6.3271e-08,4.4801e-09,7.6768e-09,6.1801e-08,1
-120.97222222222223,35.575892857142854,-2350.9,-3.6409e-08,-7.3909e-08,3.1476e-09,1.9012e-08,6.1113e-08,1
-120.97222222222223,35.620535714285715,-2133.3,-2.5032e-08,-7.1959e-08,2.8545e-09,2.3637e-08,5.6934e-08,1
-120.97222222222223,35.66517857142857,-1816.1,-1.6556e-08,-7.0492e-08,1.7435e-09,2.7024e-08,5.3799e-08,1
